3.784179687500000000e-02,5.590820312500000000e-02,7.592773437500000000e-02,1.562500000000000000e-01,3.239746093750000000e-01,1.413574218750000000e-01,4.809570312500000000e-02,5.249023437500000000e-02,3.662109375000000000e-02,7.153320312500000000e-02,4.520833333333333648e-02,7.000000000000000666e-02,5.249999999999999806e-02,1.566666666666666763e-01,2.889583333333333171e-01,1.629166666666666541e-01,3.500000000000000333e-02,5.562500000000000083e-02,4.708333333333333121e-02,8.604166666666666907e-02,4.854166666666666352e-02,6.916666666666666796e-02,4.666666666666666879e-02,1.562500000000000000e-01,2.883333333333333304e-01,1.614583333333333426e-01,3.916666666666666907e-02,5.812500000000000305e-02,4.791666666666666990e-02,8.437500000000000555e-02
3.564453125000000000e-02,5.981445312500000000e-02,6.835937500000000000e-02,1.567382812500000000e-01,3.352050781250000000e-01,1.467285156250000000e-01,5.541992187500000000e-02,4.809570312500000000e-02,3.344726562500000000e-02,6.054687500000000000e-02,3.520833333333333454e-02,6.541666666666666463e-02,5.708333333333333315e-02,1.622916666666666674e-01,3.022916666666666807e-01,1.706249999999999989e-01,4.812500000000000111e-02,5.354166666666666796e-02,3.687499999999999806e-02,6.854166666666666741e-02,3.874999999999999972e-02,6.333333333333333870e-02,5.999999999999999778e-02,1.741666666666666641e-01,2.747916666666666563e-01,1.672916666666666718e-01,5.145833333333333509e-02,4.937500000000000222e-02,4.458333333333333592e-02,7.624999999999999833e-02
3.100585937500000000e-02,5.371093750000000000e-02,7.446289062500000000e-02,1.569824218750000000e-01,3.486328125000000000e-01,1.564941406250000000e-01,5.346679687500000000e-02,4.248046875000000000e-02,2.685546875000000000e-02,5.590820312500000000e-02,3.770833333333333676e-02,9.041666666666667296e-02,1.833333333333333343e-02,1.335416666666666696e-01,3.556250000000000244e-01,1.474999999999999922e-01,1.833333333333333343e-02,8.041666666666666408e-02,3.833333333333333037e-02,7.979166666666666352e-02,2.208333333333333329e-02,5.604166666666666324e-02,1.791666666666666755e-02,1.512499999999999956e-01,4.897916666666666807e-01,1.537499999999999978e-01,3.125000000000000173e-03,4.833333333333333232e-02,1.854166666666666810e-02,3.916666666666666907e-02
3.271484375000000000e-02,5.761718750000000000e-02,6.787109375000000000e-02,1.552734375000000000e-01,3.593750000000000000e-01,1.430664062500000000e-01,4.760742187500000000e-02,5.004882812500000000e-02,2.954101562500000000e-02,5.688476562500000000e-02,4.270833333333333426e-02,9.625000000000000222e-02,3.562499999999999695e-02,1.020833333333333315e-01,3.762499999999999734e-01,1.150000000000000050e-01,3.395833333333333343e-02,7.854166666666666241e-02,4.020833333333333204e-02,7.937500000000000111e-02,2.229166666666666796e-02,6.395833333333333925e-02,3.062499999999999944e-02,1.183333333333333320e-01,5.316666666666666208e-01,1.085416666666666613e-01,1.479166666666666650e-02,5.041666666666666519e-02,1.874999999999999931e-02,4.062500000000000139e-02
3.247070312500000000e-02,5.468750000000000000e-02,6.713867187500000000e-02,1.516113281250000000e-01,3.679199218750000000e-01,1.479492187500000000e-01,4.882812500000000000e-02,4.663085937500000000e-02,2.587890625000000000e-02,5.688476562500000000e-02,5.500000000000000028e-02,6.375000000000000111e-02,6.312500000000000056e-02,1.439583333333333270e-01,2.781250000000000111e-01,1.479166666666666685e-01,5.312499999999999861e-02,5.666666666666666380e-02,4.499999999999999833e-02,9.333333333333333759e-02,5.249999999999999806e-02,6.708333333333332815e-02,5.416666666666666852e-02,1.329166666666666552e-01,3.431250000000000133e-01,1.318749999999999922e-01,4.333333333333333481e-02,5.083333333333333454e-02,4.437499999999999778e-02,7.979166666666666352e-02
3.125000000000000000e-02,5.810546875000000000e-02,7.348632812500000000e-02,1.528320312500000000e-01,3.547363281250000000e-01,1.503906250000000000e-01,5.395507812500000000e-02,4.443359375000000000e-02,2.709960937500000000e-02,5.371093750000000000e-02,3.187500000000000056e-02,8.500000000000000611e-02,3.166666666666666935e-02,1.056249999999999967e-01,4.041666666666666741e-01,1.256249999999999867e-01,2.875000000000000125e-02,7.270833333333333315e-02,3.687499999999999806e-02,7.770833333333333759e-02,1.916666666666666519e-02,5.895833333333333481e-02,2.666666666666666838e-02,1.256249999999999867e-01,5.483333333333333393e-01,1.095833333333333381e-01,1.041666666666666609e-02,5.500000000000000028e-02,1.479166666666666650e-02,3.145833333333333121e-02
3.125000000000000000e-02,5.468750000000000000e-02,6.933593750000000000e-02,1.584472656250000000e-01,3.562011718750000000e-01,1.442871093750000000e-01,5.102539062500000000e-02,5.297851562500000000e-02,2.758789062500000000e-02,5.419921875000000000e-02,3.104166666666666533e-02,8.187500000000000333e-02,2.520833333333333259e-02,1.229166666666666602e-01,3.641666666666666941e-01,1.660416666666666707e-01,2.000000000000000042e-02,7.354166666666667185e-02,4.270833333333333426e-02,7.249999999999999500e-02,2.291666666666666505e-02,5.562500000000000083e-02,2.249999999999999917e-02,1.352083333333333470e-01,5.241666666666666696e-01,1.270833333333333259e-01,4.583333333333333356e-03,4.812500000000000111e-02,1.979166666666666574e-02,4.000000000000000083e-02
3.320312500000000000e-02,5.883789062500000000e-02,7.299804687500000000e-02,1.516113281250000000e-01,3.557128906250000000e-01,1.440429687500000000e-01,4.907226562500000000e-02,5.004882812500000000e-02,2.807617187500000000e-02,5.639648437500000000e-02,3.270833333333333232e-02,7.749999999999999944e-02,2.354166666666666560e-02,1.341666666666666563e-01,3.591666666666666896e-01,1.768750000000000044e-01,1.979166666666666574e-02,7.312499999999999556e-02,2.833333333333333190e-02,7.479166666666667296e-02,2.145833333333333273e-02,5.062500000000000333e-02,2.166666666666666741e-02,1.560416666666666619e-01,4.889583333333333282e-01,1.568749999999999867e-01,4.583333333333333356e-03,4.687500000000000000e-02,1.583333333333333467e-02,3.708333333333333620e-02
3.173828125000000000e-02,5.883789062500000000e-02,7.690429687500000000e-02,1.418457031250000000e-01,3.647460937500000000e-01,1.411132812500000000e-01,4.541015625000000000e-02,5.078125000000000000e-02,3.027343750000000000e-02,5.834960937500000000e-02,2.833333333333333190e-02,8.145833333333332704e-02,2.624999999999999903e-02,1.193749999999999950e-01,4.183333333333333348e-01,1.464583333333333293e-01,1.812499999999999875e-02,7.562499999999999778e-02,2.458333333333333204e-02,6.145833333333333010e-02,2.395833333333333495e-02,5.166666666666666630e-02,2.583333333333333315e-02,1.424999999999999878e-01,5.097916666666666430e-01,1.268749999999999878e-01,8.750000000000000833e-03,5.208333333333333565e-02,1.833333333333333343e-02,4.020833333333333204e-02
3.173828125000000000e-02,5.517578125000000000e-02,7.714843750000000000e-02,1.538085937500000000e-01,3.503417968750000000e-01,1.403808593750000000e-01,4.931640625000000000e-02,5.444335937500000000e-02,2.905273437500000000e-02,5.859375000000000000e-02,3.479166666666666519e-02,7.666666666666666075e-02,2.312499999999999972e-02,1.347916666666666707e-01,3.745833333333333237e-01,1.689583333333333215e-01,1.541666666666666706e-02,7.729166666666666130e-02,2.770833333333333481e-02,6.666666666666666574e-02,2.500000000000000139e-02,6.083333333333333648e-02,2.437500000000000083e-02,1.506250000000000089e-01,4.629166666666666430e-01,1.489583333333333315e-01,8.750000000000000833e-03,5.458333333333333093e-02,1.916666666666666519e-02,4.479166666666666713e-02
3.173828125000000000e-02,5.493164062500000000e-02,7.006835937500000000e-02,1.645507812500000000e-01,3.505859375000000000e-01,1.467285156250000000e-01,5.102539062500000000e-02,4.785156250000000000e-02,2.612304687500000000e-02,5.639648437500000000e-02,4.020833333333333204e-02,5.874999999999999667e-02,2.624999999999999903e-02,1.462499999999999911e-01,4.177083333333333481e-01,1.387500000000000122e-01,1.270833333333333363e-02,4.833333333333333232e-02,3.708333333333333620e-02,7.395833333333333426e-02,2.000000000000000042e-02,4.895833333333333287e-02,3.520833333333333454e-02,1.797916666666666552e-01,4.422916666666666941e-01,1.583333333333333259e-01,1.687500000000000111e-02,4.229166666666666491e-02,1.812499999999999875e-02,3.812499999999999917e-02
3.173828125000000000e-02,5.126953125000000000e-02,7.104492187500000000e-02,1.621093750000000000e-01,3.610839843750000000e-01,1.372070312500000000e-01,5.688476562500000000e-02,4.638671875000000000e-02,2.758789062500000000e-02,5.468750000000000000e-02,3.895833333333333093e-02,6.041666666666666713e-02,4.125000000000000194e-02,1.687500000000000111e-01,3.412499999999999978e-01,1.727083333333333248e-01,3.062499999999999944e-02,4.729166666666666935e-02,3.250000000000000111e-02,6.625000000000000333e-02,2.875000000000000125e-02,5.541666666666666963e-02,4.270833333333333426e-02,1.766666666666666663e-01,3.929166666666666918e-01,1.487499999999999933e-01,3.291666666666666352e-02,4.979166666666666463e-02,2.249999999999999917e-02,4.958333333333333343e-02
2.563476562500000000e-02,5.297851562500000000e-02,6.787109375000000000e-02,1.728515625000000000e-01,3.698730468750000000e-01,1.403808593750000000e-01,5.102539062500000000e-02,4.663085937500000000e-02,2.343750000000000000e-02,4.931640625000000000e-02,3.416666666666666463e-02,5.500000000000000028e-02,3.833333333333333037e-02,1.662500000000000089e-01,3.729166666666666741e-01,1.797916666666666552e-01,2.895833333333333245e-02,3.854166666666666852e-02,2.708333333333333426e-02,5.895833333333333481e-02,3.437500000000000278e-02,4.812500000000000111e-02,4.416666666666666657e-02,1.543750000000000122e-01,4.283333333333333437e-01,1.318749999999999922e-01,2.854166666666666657e-02,3.812499999999999917e-02,3.333333333333333287e-02,5.874999999999999667e-02
3.051757812500000000e-02,5.151367187500000000e-02,6.420898437500000000e-02,1.750488281250000000e-01,3.630371093750000000e-01,1.381835937500000000e-01,4.858398437500000000e-02,5.078125000000000000e-02,2.612304687500000000e-02,5.200195312500000000e-02,3.375000000000000222e-02,5.187499999999999750e-02,5.562500000000000083e-02,1.629166666666666541e-01,3.645833333333333148e-01,1.604166666666666796e-01,3.416666666666666463e-02,4.916666666666666408e-02,2.750000000000000014e-02,5.999999999999999778e-02,3.395833333333333343e-02,4.062500000000000139e-02,4.291666666666666546e-02,1.439583333333333270e-01,4.670833333333333504e-01,1.293749999999999900e-01,2.937499999999999833e-02,3.166666666666666935e-02,2.812500000000000069e-02,5.291666666666666741e-02
3.100585937500000000e-02,5.712890625000000000e-02,6.811523437500000000e-02,1.584472656250000000e-01,3.552246093750000000e-01,1.486816406250000000e-01,5.102539062500000000e-02,5.102539062500000000e-02,2.465820312500000000e-02,5.468750000000000000e-02,4.541666666666666768e-02,5.416666666666666852e-02,2.333333333333333440e-02,2.039583333333333248e-01,2.887500000000000067e-01,2.025000000000000133e-01,1.458333333333333356e-02,4.666666666666666879e-02,3.749999999999999861e-02,8.312500000000000444e-02,3.312500000000000167e-02,5.229166666666666685e-02,3.375000000000000222e-02,2.093750000000000056e-01,3.289583333333333526e-01,1.954166666666666552e-01,1.666666666666666644e-02,4.166666666666666435e-02,2.937499999999999833e-02,5.937499999999999722e-02
2.612304687500000000e-02,5.712890625000000000e-02,7.666015625000000000e-02,1.572265625000000000e-01,3.552246093750000000e-01,1.467285156250000000e-01,5.590820312500000000e-02,5.273437500000000000e-02,2.099609375000000000e-02,5.126953125000000000e-02,4.041666666666666324e-02,5.958333333333333537e-02,1.770833333333333287e-02,2.041666666666666630e-01,3.104166666666666741e-01,1.958333333333333315e-01,1.124999999999999958e-02,4.937500000000000222e-02,3.520833333333333454e-02,7.604166666666666019e-02,3.604166666666666630e-02,5.520833333333333148e-02,3.458333333333333398e-02,2.143750000000000100e-01,3.041666666666666408e-01,1.916666666666666796e-01,2.270833333333333384e-02,4.875000000000000167e-02,2.916666666666666713e-02,6.333333333333333870e-02
2.807617187500000000e-02,5.273437500000000000e-02,7.324218750000000000e-02,1.650390625000000000e-01,3.615722656250000000e-01,1.401367187500000000e-01,5.761718750000000000e-02,4.687500000000000000e-02,2.441406250000000000e-02,5.029296875000000000e-02,4.104166666666666380e-02,4.458333333333333592e-02,3.437500000000000278e-02,2.320833333333333359e-01,2.537499999999999756e-01,2.260416666666666685e-01,1.187500000000000014e-02,4.208333333333333370e-02,3.687499999999999806e-02,7.729166666666666130e-02,3.395833333333333343e-02,5.270833333333333620e-02,3.666666666666666685e-02,2.195833333333333248e-01,2.870833333333333570e-01,2.160416666666666596e-01,2.666666666666666838e-02,3.791666666666666796e-02,2.812500000000000069e-02,6.124999999999999889e-02
2.441406250000000000e-02,5.908203125000000000e-02,6.811523437500000000e-02,1.699218750000000000e-01,3.574218750000000000e-01,1.489257812500000000e-01,5.590820312500000000e-02,4.614257812500000000e-02,2.294921875000000000e-02,4.711914062500000000e-02,4.166666666666666435e-02,5.374999999999999917e-02,2.000000000000000042e-02,2.235416666666666663e-01,2.725000000000000200e-01,2.214583333333333404e-01,1.291666666666666657e-02,4.187500000000000250e-02,3.854166666666666852e-02,7.374999999999999611e-02,3.729166666666666741e-02,4.812500000000000111e-02,3.270833333333333232e-02,2.106250000000000067e-01,3.018750000000000044e-01,2.149999999999999967e-01,2.291666666666666505e-02,3.937500000000000028e-02,2.750000000000000014e-02,6.458333333333333981e-02
2.978515625000000000e-02,5.859375000000000000e-02,6.030273437500000000e-02,1.713867187500000000e-01,3.564453125000000000e-01,1.484375000000000000e-01,5.249023437500000000e-02,4.663085937500000000e-02,2.490234375000000000e-02,5.102539062500000000e-02,4.499999999999999833e-02,5.937499999999999722e-02,2.291666666666666505e-02,2.202083333333333393e-01,2.429166666666666696e-01,2.250000000000000056e-01,8.750000000000000833e-03,5.270833333333333620e-02,4.041666666666666324e-02,8.270833333333332815e-02,3.854166666666666852e-02,4.937500000000000222e-02,3.708333333333333620e-02,2.218749999999999889e-01,2.693749999999999756e-01,2.222916666666666652e-01,2.583333333333333315e-02,3.958333333333333148e-02,2.999999999999999889e-02,6.604166666666666519e-02
2.905273437500000000e-02,5.786132812500000000e-02,6.469726562500000000e-02,1.672363281250000000e-01,3.574218750000000000e-01,1.503906250000000000e-01,4.956054687500000000e-02,5.200195312500000000e-02,2.294921875000000000e-02,4.882812500000000000e-02,4.291666666666666546e-02,5.854166666666666546e-02,2.395833333333333495e-02,2.112499999999999933e-01,2.722916666666666541e-01,2.110416666666666552e-01,1.124999999999999958e-02,4.562499999999999889e-02,4.208333333333333370e-02,8.104166666666666463e-02,3.895833333333333093e-02,4.833333333333333232e-02,3.958333333333333148e-02,2.145833333333333204e-01,2.841666666666666785e-01,2.079166666666666663e-01,1.854166666666666810e-02,4.104166666666666380e-02,3.437500000000000278e-02,7.249999999999999500e-02
2.832031250000000000e-02,5.541992187500000000e-02,7.006835937500000000e-02,1.613769531250000000e-01,3.693847656250000000e-01,1.408691406250000000e-01,5.102539062500000000e-02,4.833984375000000000e-02,2.490234375000000000e-02,5.029296875000000000e-02,4.437499999999999778e-02,5.791666666666666491e-02,1.479166666666666650e-02,2.247916666666666674e-01,2.662499999999999867e-01,2.060416666666666785e-01,1.312499999999999951e-02,4.624999999999999944e-02,4.270833333333333426e-02,8.375000000000000500e-02,2.812500000000000069e-02,4.937500000000000222e-02,3.333333333333333287e-02,2.302083333333333204e-01,3.045833333333333171e-01,2.218749999999999889e-01,2.395833333333333495e-02,3.104166666666666533e-02,2.500000000000000139e-02,5.249999999999999806e-02
2.783203125000000000e-02,5.175781250000000000e-02,7.177734375000000000e-02,1.635742187500000000e-01,3.698730468750000000e-01,1.457519531250000000e-01,4.614257812500000000e-02,4.760742187500000000e-02,2.465820312500000000e-02,5.102539062500000000e-02,3.770833333333333676e-02,4.562499999999999889e-02,1.916666666666666519e-02,2.393750000000000044e-01,2.758333333333333193e-01,2.325000000000000122e-01,9.791666666666667268e-03,3.812499999999999917e-02,3.375000000000000222e-02,6.812500000000000500e-02,4.520833333333333648e-02,5.458333333333333093e-02,3.520833333333333454e-02,2.154166666666666730e-01,2.572916666666666408e-01,2.122916666666666563e-01,1.312499999999999951e-02,4.895833333333333287e-02,3.708333333333333620e-02,8.083333333333332649e-02
2.856445312500000000e-02,5.541992187500000000e-02,6.372070312500000000e-02,1.672363281250000000e-01,3.630371093750000000e-01,1.472167968750000000e-01,4.614257812500000000e-02,5.322265625000000000e-02,2.343750000000000000e-02,5.200195312500000000e-02,4.270833333333333426e-02,5.687500000000000194e-02,1.958333333333333454e-02,2.279166666666666563e-01,2.579166666666666829e-01,2.158333333333333215e-01,9.374999999999999653e-03,4.750000000000000056e-02,3.895833333333333093e-02,8.333333333333332871e-02,3.812499999999999917e-02,5.312499999999999861e-02,3.187500000000000056e-02,2.225000000000000033e-01,2.791666666666666741e-01,2.116666666666666696e-01,2.000000000000000042e-02,4.395833333333333537e-02,3.062499999999999944e-02,6.895833333333332982e-02
3.271484375000000000e-02,5.615234375000000000e-02,6.494140625000000000e-02,1.594238281250000000e-01,3.647460937500000000e-01,1.376953125000000000e-01,4.370117187500000000e-02,5.761718750000000000e-02,2.539062500000000000e-02,5.761718750000000000e-02,4.250000000000000305e-02,6.354166666666666297e-02,1.895833333333333398e-02,2.231249999999999900e-01,2.554166666666666807e-01,2.181250000000000133e-01,6.666666666666667095e-03,5.166666666666666630e-02,4.000000000000000083e-02,8.000000000000000167e-02,3.520833333333333454e-02,4.750000000000000056e-02,3.270833333333333232e-02,2.302083333333333204e-01,2.881250000000000200e-01,2.162499999999999978e-01,2.041666666666666630e-02,4.020833333333333204e-02,2.791666666666666602e-02,6.145833333333333010e-02
3.173828125000000000e-02,5.883789062500000000e-02,6.152343750000000000e-02,1.608886718750000000e-01,3.574218750000000000e-01,1.450195312500000000e-01,5.249023437500000000e-02,4.833984375000000000e-02,2.661132812500000000e-02,5.712890625000000000e-02,4.354166666666666602e-02,6.124999999999999889e-02,2.229166666666666796e-02,2.004166666666666596e-01,2.914583333333333193e-01,1.987500000000000100e-01,1.062500000000000076e-02,5.104166666666666574e-02,4.104166666666666380e-02,7.958333333333333925e-02,3.520833333333333454e-02,4.833333333333333232e-02,4.104166666666666380e-02,2.058333333333333404e-01,3.139583333333333393e-01,2.087499999999999911e-01,2.354166666666666560e-02,4.187500000000000250e-02,2.458333333333333204e-02,5.687500000000000194e-02
2.832031250000000000e-02,5.810546875000000000e-02,6.127929687500000000e-02,1.621093750000000000e-01,3.666992187500000000e-01,1.499023437500000000e-01,4.907226562500000000e-02,4.443359375000000000e-02,2.661132812500000000e-02,5.346679687500000000e-02,4.145833333333333315e-02,5.354166666666666796e-02,3.020833333333333356e-02,2.087499999999999911e-01,2.852083333333333415e-01,2.022916666666666752e-01,1.625000000000000056e-02,4.562499999999999889e-02,3.895833333333333093e-02,7.770833333333333759e-02,2.958333333333333301e-02,4.791666666666666990e-02,3.645833333333333565e-02,2.139583333333333337e-01,3.310416666666666785e-01,2.079166666666666663e-01,2.333333333333333440e-02,3.812499999999999917e-02,2.291666666666666505e-02,4.875000000000000167e-02
2.343750000000000000e-02,4.711914062500000000e-02,6.811523437500000000e-02,1.691894531250000000e-01,3.994140625000000000e-01,1.406250000000000000e-01,4.492187500000000000e-02,5.078125000000000000e-02,1.782226562500000000e-02,3.857421875000000000e-02,3.937500000000000028e-02,5.874999999999999667e-02,4.000000000000000083e-02,1.660416666666666707e-01,3.431250000000000133e-01,1.620833333333333293e-01,2.916666666666666713e-02,5.437499999999999972e-02,3.520833333333333454e-02,7.187499999999999445e-02,3.270833333333333232e-02,5.979166666666666657e-02,4.229166666666666491e-02,1.749999999999999889e-01,3.606249999999999734e-01,1.645833333333333315e-01,2.666666666666666838e-02,4.333333333333333481e-02,3.312500000000000167e-02,6.187499999999999944e-02
2.709960937500000000e-02,5.126953125000000000e-02,6.884765625000000000e-02,1.574707031250000000e-01,3.876953125000000000e-01,1.401367187500000000e-01,4.223632812500000000e-02,4.858398437500000000e-02,2.416992187500000000e-02,5.249023437500000000e-02,2.687499999999999958e-02,5.083333333333333454e-02,4.333333333333333481e-02,1.589583333333333404e-01,4.291666666666666408e-01,1.541666666666666741e-01,2.249999999999999917e-02,4.499999999999999833e-02,2.229166666666666796e-02,4.687500000000000000e-02,3.145833333333333121e-02,5.145833333333333509e-02,3.020833333333333356e-02,1.454166666666666663e-01,4.660416666666666874e-01,1.343749999999999944e-01,1.375000000000000007e-02,4.333333333333333481e-02,2.812500000000000069e-02,5.583333333333333204e-02
