3.002929687500000000e-02,5.078125000000000000e-02,6.323242187500000000e-02,1.816406250000000000e-01,3.352050781250000000e-01,1.611328125000000000e-01,5.273437500000000000e-02,3.930664062500000000e-02,2.954101562500000000e-02,5.639648437500000000e-02,3.749999999999999861e-02,5.937499999999999722e-02,4.520833333333333648e-02,1.487499999999999933e-01,3.902083333333333237e-01,1.345833333333333326e-01,3.937500000000000028e-02,4.312499999999999667e-02,3.416666666666666463e-02,6.770833333333332871e-02,4.354166666666666602e-02,7.229166666666667074e-02,4.270833333333333426e-02,1.474999999999999922e-01,3.341666666666666674e-01,1.522916666666666585e-01,4.354166666666666602e-02,5.479166666666666907e-02,3.562499999999999695e-02,7.354166666666667185e-02
2.905273437500000000e-02,5.932617187500000000e-02,7.031250000000000000e-02,1.669921875000000000e-01,3.366699218750000000e-01,1.577148437500000000e-01,5.590820312500000000e-02,4.370117187500000000e-02,2.661132812500000000e-02,5.371093750000000000e-02,3.541666666666666574e-02,6.333333333333333870e-02,4.812500000000000111e-02,1.581249999999999878e-01,3.587500000000000133e-01,1.445833333333333415e-01,4.166666666666666435e-02,4.208333333333333370e-02,3.645833333333333565e-02,7.145833333333333204e-02,4.708333333333333121e-02,7.749999999999999944e-02,4.812500000000000111e-02,1.372916666666666730e-01,3.233333333333333059e-01,1.356249999999999956e-01,4.916666666666666408e-02,5.416666666666666852e-02,4.187500000000000250e-02,8.583333333333333093e-02
2.832031250000000000e-02,5.883789062500000000e-02,6.494140625000000000e-02,1.689453125000000000e-01,3.356933593750000000e-01,1.589355468750000000e-01,6.030273437500000000e-02,4.101562500000000000e-02,2.856445312500000000e-02,5.444335937500000000e-02,3.500000000000000333e-02,6.020833333333333592e-02,5.874999999999999667e-02,1.727083333333333248e-01,3.214583333333333459e-01,1.629166666666666541e-01,4.645833333333333065e-02,4.395833333333333537e-02,3.375000000000000222e-02,6.479166666666666408e-02,4.708333333333333121e-02,6.604166666666666519e-02,4.374999999999999722e-02,1.431250000000000022e-01,3.429166666666666474e-01,1.418750000000000011e-01,3.416666666666666463e-02,5.312499999999999861e-02,4.354166666666666602e-02,8.437500000000000555e-02
3.076171875000000000e-02,5.322265625000000000e-02,7.006835937500000000e-02,1.691894531250000000e-01,3.261718750000000000e-01,1.655273437500000000e-01,6.298828125000000000e-02,3.857421875000000000e-02,2.734375000000000000e-02,5.615234375000000000e-02,3.874999999999999972e-02,6.479166666666666408e-02,6.208333333333333065e-02,1.543750000000000122e-01,3.275000000000000133e-01,1.431250000000000022e-01,4.499999999999999833e-02,5.374999999999999917e-02,3.666666666666666685e-02,7.395833333333333426e-02,5.041666666666666519e-02,7.270833333333333315e-02,4.520833333333333648e-02,1.270833333333333259e-01,3.341666666666666674e-01,1.397916666666666752e-01,4.166666666666666435e-02,5.958333333333333537e-02,4.104166666666666380e-02,8.833333333333333315e-02
2.880859375000000000e-02,5.712890625000000000e-02,7.324218750000000000e-02,1.699218750000000000e-01,3.269042968750000000e-01,1.640625000000000000e-01,5.517578125000000000e-02,4.345703125000000000e-02,2.758789062500000000e-02,5.371093750000000000e-02,4.000000000000000083e-02,5.916666666666666602e-02,5.041666666666666519e-02,1.787499999999999922e-01,3.079166666666666718e-01,1.608333333333333282e-01,4.208333333333333370e-02,5.166666666666666630e-02,3.520833333333333454e-02,7.395833333333333426e-02,4.750000000000000056e-02,6.291666666666666241e-02,4.145833333333333315e-02,1.533333333333333215e-01,3.343749999999999778e-01,1.506250000000000089e-01,3.729166666666666741e-02,5.270833333333333620e-02,3.958333333333333148e-02,8.020833333333333981e-02
3.002929687500000000e-02,5.712890625000000000e-02,6.762695312500000000e-02,1.706542968750000000e-01,3.342285156250000000e-01,1.494140625000000000e-01,5.957031250000000000e-02,4.248046875000000000e-02,2.905273437500000000e-02,5.981445312500000000e-02,4.083333333333333259e-02,5.958333333333333537e-02,5.124999999999999695e-02,1.602083333333333415e-01,3.458333333333333259e-01,1.462499999999999911e-01,3.958333333333333148e-02,4.895833333333333287e-02,3.708333333333333620e-02,7.041666666666666907e-02,4.979166666666666463e-02,7.041666666666666907e-02,3.937500000000000028e-02,1.581249999999999878e-01,2.985416666666666496e-01,1.456250000000000044e-01,4.333333333333333481e-02,5.833333333333333426e-02,4.374999999999999722e-02,9.270833333333333703e-02
3.051757812500000000e-02,5.810546875000000000e-02,6.420898437500000000e-02,1.706542968750000000e-01,3.354492187500000000e-01,1.582031250000000000e-01,5.444335937500000000e-02,4.345703125000000000e-02,2.929687500000000000e-02,5.566406250000000000e-02,3.749999999999999861e-02,6.541666666666666463e-02,5.229166666666666685e-02,1.597916666666666652e-01,3.229166666666666852e-01,1.672916666666666718e-01,3.958333333333333148e-02,4.354166666666666602e-02,3.770833333333333676e-02,7.395833333333333426e-02,4.499999999999999833e-02,6.583333333333332704e-02,4.916666666666666408e-02,1.445833333333333415e-01,3.402083333333333348e-01,1.464583333333333293e-01,3.125000000000000000e-02,5.520833333333333148e-02,4.145833333333333315e-02,8.083333333333332649e-02
3.320312500000000000e-02,5.468750000000000000e-02,6.665039062500000000e-02,1.672363281250000000e-01,3.305664062500000000e-01,1.616210937500000000e-01,5.590820312500000000e-02,4.296875000000000000e-02,2.954101562500000000e-02,5.761718750000000000e-02,3.854166666666666852e-02,5.729166666666666435e-02,5.291666666666666741e-02,1.722916666666666763e-01,3.225000000000000089e-01,1.645833333333333315e-01,3.437500000000000278e-02,5.020833333333333398e-02,3.375000000000000222e-02,7.354166666666667185e-02,5.729166666666666435e-02,7.583333333333333592e-02,4.250000000000000305e-02,1.375000000000000111e-01,3.106249999999999845e-01,1.254166666666666763e-01,3.687499999999999806e-02,6.124999999999999889e-02,5.187499999999999750e-02,1.008333333333333304e-01
3.027343750000000000e-02,5.566406250000000000e-02,6.298828125000000000e-02,1.599121093750000000e-01,3.745117187500000000e-01,1.491699218750000000e-01,5.053710937500000000e-02,4.248046875000000000e-02,2.319335937500000000e-02,5.126953125000000000e-02,4.208333333333333370e-02,7.604166666666666019e-02,4.291666666666666546e-02,1.489583333333333315e-01,3.254166666666666874e-01,1.549999999999999989e-01,3.375000000000000222e-02,6.208333333333333065e-02,3.583333333333333509e-02,7.791666666666666186e-02,3.125000000000000000e-02,4.374999999999999722e-02,3.187500000000000056e-02,1.556250000000000133e-01,4.589583333333333570e-01,1.477083333333333304e-01,2.083333333333333218e-02,3.729166666666666741e-02,2.416666666666666616e-02,4.854166666666666352e-02
3.295898437500000000e-02,5.273437500000000000e-02,6.469726562500000000e-02,1.547851562500000000e-01,3.750000000000000000e-01,1.496582031250000000e-01,4.638671875000000000e-02,4.638671875000000000e-02,2.392578125000000000e-02,5.346679687500000000e-02,4.312499999999999667e-02,8.291666666666666630e-02,3.833333333333333037e-02,1.316666666666666541e-01,3.449999999999999734e-01,1.468750000000000056e-01,3.250000000000000111e-02,6.708333333333332815e-02,3.520833333333333454e-02,7.729166666666666130e-02,2.687499999999999958e-02,4.854166666666666352e-02,3.562499999999999695e-02,1.458333333333333426e-01,4.747916666666666674e-01,1.422916666666666774e-01,1.562500000000000000e-02,4.291666666666666546e-02,2.187499999999999861e-02,4.562499999999999889e-02
